state_fips,state,soc_minor,civ_noninst_pop_employed,civ_noninst_pop_employed_local,civ_noninst_pop_employed_immigrant,civ_noninst_pop_employed_central_america,civ_noninst_pop_employed_south_america,civ_noninst_pop_employed_mexico,count,count_local,count_immigrant,count_central_america,count_south_america,count_mexico,minor_group,title
13,Georgia,439,84183,76421,7762,386,815,847,4920,4536,384,16,42,40,43-9000,Other Office and Administrative Support Workers
13,Georgia,451,1447,1319,128,0,21,58,86,79,7,0,1,4,45-1000,"Supervisors of Farming, Fishing, and Forestry Workers"
13,Georgia,452,20044,11999,8045,1021,69,6352,1195,842,353,37,4,285,45-2000,Agricultural Workers
13,Georgia,453,304,304,0,0,0,0,25,25,0,0,0,0,45-3000,Fishing and Hunting Workers
13,Georgia,454,3295,2963,332,0,0,266,206,190,16,0,0,12,45-4000,"Forest, Conservation, and Logging Workers"
13,Georgia,471,22324,18882,3442,533,168,2038,1228,1085,143,21,7,84,47-1000,Supervisors of Construction and Extraction Workers
13,Georgia,472,198738,128253,70485,15451,3318,45220,9250,7023,2227,489,119,1351,47-2000,Construction Trades Workers
13,Georgia,473,1854,1412,442,132,17,252,109,90,19,5,1,11,47-3000,"Helpers, Construction Trades"
13,Georgia,474,8700,7115,1585,362,72,866,434,384,50,11,3,26,47-4000,Other Construction and Related Workers
13,Georgia,475,2097,1944,153,0,0,153,121,115,6,0,0,6,47-5000,Extraction Workers
13,Georgia,491,8996,8320,676,56,156,66,473,440,33,1,6,4,49-1000,"Supervisors of Installation, Maintenance, and Repair Workers"
13,Georgia,492,16283,14145,2138,144,25,485,823,752,71,6,1,10,49-2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers"
13,Georgia,493,59276,51928,7348,1205,482,2485,3048,2765,283,35,19,83,49-3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers"
13,Georgia,499,74811,65863,8948,1196,1222,2620,3951,3605,346,42,33,105,49-9000,"Other Installation, Maintenance, and Repair Occupations"
13,Georgia,511,31737,27729,4008,509,219,1566,1681,1516,165,17,8,57,51-1000,Supervisors of Production Workers
13,Georgia,512,35640,28690,6950,789,508,2531,1767,1463,304,31,21,95,51-2000,Assemblers and Fabricators
13,Georgia,513,29374,21136,8238,1086,364,3231,1409,1072,337,35,14,117,51-3000,Food Processing Workers
13,Georgia,514,42261,37055,5206,639,248,2308,2236,2009,227,26,11,85,51-4000,Metal Workers and Plastic Workers
13,Georgia,5151,5711,4882,829,73,27,340,290,254,36,2,1,17,51-5100,Printing Workers
13,Georgia,516,28183,17336,10847,1698,142,6061,1457,1041,416,52,9,222,51-6000,"Textile, Apparel, and Furnishings Workers"
13,Georgia,517,4986,4225,761,52,144,320,249,216,33,3,5,14,51-7000,Woodworkers
13,Georgia,518,7540,6997,543,72,48,60,424,397,27,2,2,3,51-8000,Plant and System Operators
13,Georgia,519,106948,87002,19946,2734,588,8846,5405,4573,832,97,26,339,51-9000,Other Production Occupations
13,Georgia,531,9537,8387,1150,52,79,14,456,410,46,1,5,2,53-1000,Supervisors of Transportation and Material Moving Workers
13,Georgia,532,15183,13408,1775,109,152,41,841,757,84,4,11,3,53-2000,Air Transportation Workers
13,Georgia,533,157304,137516,19788,2146,1684,2434,7549,6836,713,60,58,88,53-3000,Motor Vehicle Operators
13,Georgia,534,3802,3656,146,0,34,0,195,187,8,0,1,0,53-4000,Rail Transportation Workers
13,Georgia,535,468,412,56,0,56,0,35,32,3,0,2,0,53-5000,Water Transportation Workers
13,Georgia,536,9081,8277,804,0,8,47,463,420,43,0,3,4,53-6000,Other Transportation Workers
13,Georgia,537,201599,173904,27695,3637,1486,10840,10399,9229,1170,137,63,409,53-7000,Material Moving Workers
15,Hawaii,111,7735,6645,1090,0,34,0,435,372,63,0,1,0,11-1000,Top Executives
15,Hawaii,112,3067,2728,339,0,0,14,159,131,28,0,0,1,11-2000,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers"
15,Hawaii,113,9458,8254,1204,9,42,0,511,438,73,1,2,3,11-3000,Operations Specialties Managers
15,Hawaii,119,36428,29569,6859,57,89,52,2030,1687,343,3,8,2,11-9000,Other Management Occupations
15,Hawaii,131,16042,13748,2294,48,37,0,906,788,118,1,1,0,13-1000,Business Operations Specialists
15,Hawaii,132,11418,8833,2585,0,0,0,655,518,137,0,0,0,13-2000,Financial Specialists
15,Hawaii,1512,11174,9677,1497,0,88,6,641,552,89,0,5,1,15-1200,Computer Occupations
15,Hawaii,152,954,876,78,0,8,0,62,56,6,0,1,0,15-2000,Mathematical Science Occupations
15,Hawaii,171,1180,933,247,0,0,0,67,55,12,0,0,0,17-1000,"Architects, Surveyors, and Cartographers"
15,Hawaii,172,6333,5300,1033,0,8,0,356,291,65,0,1,1,17-2000,Engineers
15,Hawaii,173,3019,2473,546,0,0,0,166,135,31,0,0,0,17-3000,"Drafters, Engineering Technicians, and Mapping Technicians"
15,Hawaii,191,1273,1119,154,0,36,0,71,62,9,0,1,0,19-1000,Life Scientists
15,Hawaii,192,1550,1152,398,0,0,0,77,54,23,0,0,0,19-2000,Physical Scientists
15,Hawaii,193,1439,1399,40,0,0,0,75,71,4,0,0,0,19-3000,Social Scientists and Related Workers
15,Hawaii,194,1666,1363,303,0,0,18,86,73,13,0,0,1,19-4000,"Life, Physical, and Social Science Technicians"
15,Hawaii,195,459,386,73,0,0,0,26,22,4,0,0,0,19-5000,Occupational Health and Safety Specialists and Technicians
15,Hawaii,211,9191,8254,937,0,30,0,537,487,50,0,2,0,21-1000,"Counselors, Social Workers, and Other Community and Social Service Specialists"
15,Hawaii,212,1506,1063,443,0,90,0,111,78,33,0,3,0,21-2000,Religious Workers
15,Hawaii,231,3121,2884,237,0,0,0,175,163,12,0,0,0,23-1000,"Lawyers, Judges, and Related Workers"
15,Hawaii,232,1646,1313,333,18,0,0,100,80,20,1,0,0,23-2000,Legal Support Workers
15,Hawaii,251,4897,3380,1517,0,30,0,322,228,94,0,2,0,25-1000,Postsecondary Teachers
15,Hawaii,252,20607,18961,1646,0,62,29,1287,1172,115,0,2,1,25-2000,"Preschool, Elementary, Middle, Secondary, and Special Education Teachers"
15,Hawaii,253,4691,4070,621,0,0,113,289,248,41,0,0,3,25-3000,Other Teachers and Instructors
15,Hawaii,254,1346,1219,127,0,0,0,86,78,8,0,0,0,25-4000,"Librarians, Curators, and Archivists"
15,Hawaii,259,6963,5940,1023,0,66,72,437,377,60,1,6,1,25-9000,Other Educational Instruction and Library Occupations
15,Hawaii,271,4248,3436,812,3,0,39,226,182,44,1,0,1,27-1000,Art and Design Workers
15,Hawaii,272,2919,2630,289,57,0,0,228,201,27,2,1,1,27-2000,"Entertainers and Performers, Sports and Related Workers"
15,Hawaii,273,2822,2440,382,0,15,0,170,139,31,1,2,0,27-3000,Media and Communication Workers
15,Hawaii,274,2437,2090,347,0,0,0,131,116,15,0,0,0,27-4000,Media and Communication Equipment Workers
15,Hawaii,291,25156,19942,5214,12,81,13,1381,1118,263,2,5,1,29-1000,Healthcare Diagnosing or Treating Practitioners
15,Hawaii,292,9020,7554,1466,0,0,0,491,416,75,0,0,0,29-2000,Health Technologists and Technicians
15,Hawaii,299,407,394,13,0,0,0,21,20,1,0,0,0,29-9000,Other Healthcare Practitioners and Technical Occupations
15,Hawaii,3111,8786,4955,3831,0,0,0,506,311,195,0,1,1,31-1100,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides"
15,Hawaii,312,717,517,200,0,0,0,34,27,7,0,0,0,31-2000,Occupational Therapy and Physical Therapist Assistants and Aides
15,Hawaii,319,7492,5254,2238,0,23,56,422,307,115,0,1,3,31-9000,Other Healthcare Support Occupations
15,Hawaii,331,1077,908,169,0,82,0,79,74,5,0,1,0,33-1000,Supervisors of Protective Service Workers
15,Hawaii,332,2312,2192,120,0,0,0,130,126,4,0,0,0,33-2000,Firefighting and Prevention Workers
15,Hawaii,333,5910,5286,624,0,0,13,309,279,30,0,0,1,33-3000,Law Enforcement Workers
15,Hawaii,339,10427,8796,1631,16,0,0,546,476,70,1,0,0,33-9000,Other Protective Service Workers
15,Hawaii,351,6248,4094,2154,0,34,19,338,223,115,0,2,2,35-1000,Supervisors of Food Preparation and Serving Workers
15,Hawaii,352,20283,11964,8319,0,44,451,1027,685,342,0,3,10,35-2000,Cooks and Food Preparation Workers
15,Hawaii,353,22106,17877,4229,0,90,194,1070,873,197,0,4,4,35-3000,Food and Beverage Serving Workers
15,Hawaii,359,6163,4788,1375,0,0,21,358,292,66,0,0,1,35-9000,Other Food Preparation and Serving Related Workers
15,Hawaii,371,1804,1328,476,0,11,11,113,84,29,0,1,1,37-1000,Supervisors of Building and Grounds Cleaning and Maintenance Workers
15,Hawaii,372,23679,10379,13300,212,107,519,1179,623,556,5,5,17,37-2000,Building Cleaning and Pest Control Workers
15,Hawaii,373,9051,5437,3614,0,16,347,476,336,140,0,1,7,37-3000,Grounds Maintenance Workers
15,Hawaii,391,254,254,0,0,0,0,6,6,0,0,0,0,39-1000,Supervisors of Personal Care and Service Workers
15,Hawaii,392,1032,996,36,0,0,0,56,52,4,0,0,0,39-2000,Animal Care and Service Workers
15,Hawaii,393,1700,1502,198,0,0,0,91,85,6,0,0,0,39-3000,Entertainment Attendants and Related Workers
15,Hawaii,394,190,152,38,0,0,0,11,8,3,0,0,0,39-4000,Funeral Service Workers
15,Hawaii,395,4987,2549,2438,0,0,0,244,144,100,0,0,1,39-5000,Personal Appearance Workers
15,Hawaii,396,2165,1811,354,0,0,0,119,97,22,1,0,0,39-6000,"Baggage Porters, Bellhops, and Concierges"
15,Hawaii,397,1943,1452,491,0,0,0,91,66,25,0,0,0,39-7000,Tour and Travel Guides
15,Hawaii,399,7887,6375,1512,22,68,32,504,418,86,1,6,2,39-9000,Other Personal Care and Service Workers
15,Hawaii,411,17475,14352,3123,0,179,35,910,742,168,0,6,4,41-1000,Supervisors of Sales Workers
15,Hawaii,412,34708,25096,9612,21,76,117,1988,1495,493,2,6,6,41-2000,Retail Sales Workers
15,Hawaii,413,5180,4164,1016,0,53,0,284,227,57,0,4,0,41-3000,"Sales Representatives, Services"
15,Hawaii,414,3796,3423,373,54,10,0,207,182,25,1,1,0,41-4000,"Sales Representatives, Wholesale and Manufacturing"
15,Hawaii,419,6188,5018,1170,7,37,71,353,286,67,1,1,1,41-9000,Other Sales and Related Workers
15,Hawaii,431,6167,5474,693,0,83,0,354,312,42,0,3,0,43-1000,Supervisors of Office and Administrative Support Workers
15,Hawaii,432,465,348,117,0,0,0,27,21,6,0,0,0,43-2000,Communications Equipment Operators
15,Hawaii,433,9445,7483,1962,0,154,13,507,405,102,0,1,1,43-3000,Financial Clerks
15,Hawaii,434,23920,19388,4532,4,97,53,1424,1183,241,2,5,3,43-4000,Information and Record Clerks
15,Hawaii,435,6312,5421,891,0,0,136,371,331,40,0,0,3,43-5000,"Material Recording, Scheduling, Dispatching, and Distributing Workers"
15,Hawaii,436,11526,9946,1580,5,0,8,733,639,94,2,1,1,43-6000,Secretaries and Administrative Assistants
15,Hawaii,439,16893,13753,3140,0,6,79,1004,840,164,0,2,3,43-9000,Other Office and Administrative Support Workers
15,Hawaii,451,290,166,124,0,0,0,16,11,5,0,0,0,45-1000,"Supervisors of Farming, Fishing, and Forestry Workers"
15,Hawaii,452,3744,1984,1760,111,0,146,227,146,81,1,0,6,45-2000,Agricultural Workers
15,Hawaii,453,723,507,216,0,0,0,31,25,6,0,0,0,45-3000,Fishing and Hunting Workers
15,Hawaii,454,134,126,8,0,0,0,7,6,1,0,0,0,45-4000,"Forest, Conservation, and Logging Workers"
15,Hawaii,471,3013,2589,424,0,0,76,160,143,17,0,0,2,47-1000,Supervisors of Construction and Extraction Workers
15,Hawaii,472,32739,26794,5945,190,132,602,1790,1521,269,5,6,16,47-2000,Construction Trades Workers
15,Hawaii,473,208,193,15,0,0,0,8,7,1,0,0,0,47-3000,"Helpers, Construction Trades"
15,Hawaii,474,2178,1885,293,0,0,67,119,107,12,0,0,1,47-4000,Other Construction and Related Workers
15,Hawaii,475,158,144,14,0,0,0,8,7,1,0,0,0,47-5000,Extraction Workers
15,Hawaii,491,1217,1031,186,0,0,0,64,57,7,0,0,0,49-1000,"Supervisors of Installation, Maintenance, and Repair Workers"
15,Hawaii,492,2109,1990,119,0,0,0,112,102,10,0,0,0,49-2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers"
15,Hawaii,493,8818,7496,1322,0,45,29,407,344,63,0,2,1,49-3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers"
15,Hawaii,499,8318,6728,1590,0,0,58,444,369,75,0,0,2,49-9000,"Other Installation, Maintenance, and Repair Occupations"
15,Hawaii,511,1356,1285,71,0,0,0,96,85,11,1,0,0,51-1000,Supervisors of Production Workers
15,Hawaii,512,936,763,173,0,8,0,47,39,8,0,1,0,51-2000,Assemblers and Fabricators
15,Hawaii,513,3676,2206,1470,0,0,0,184,127,57,0,1,0,51-3000,Food Processing Workers
15,Hawaii,514,1511,1125,386,0,0,15,80,55,25,0,0,1,51-4000,Metal Workers and Plastic Workers
15,Hawaii,5151,537,403,134,0,0,0,35,26,9,0,0,0,51-5100,Printing Workers
15,Hawaii,516,2141,595,1546,0,36,63,130,49,81,0,1,1,51-6000,"Textile, Apparel, and Furnishings Workers"
15,Hawaii,517,358,358,0,0,0,0,23,21,2,0,0,0,51-7000,Woodworkers
15,Hawaii,518,1335,1218,117,0,0,0,79,72,7,0,0,0,51-8000,Plant and System Operators
15,Hawaii,519,4529,3438,1091,0,0,79,253,196,57,0,0,2,51-9000,Other Production Occupations
15,Hawaii,531,993,842,151,0,7,0,62,55,7,0,1,0,53-1000,Supervisors of Transportation and Material Moving Workers
15,Hawaii,532,4130,3452,678,0,11,0,211,180,31,0,1,0,53-2000,Air Transportation Workers
15,Hawaii,533,16273,11859,4414,0,0,124,892,712,180,0,0,4,53-3000,Motor Vehicle Operators
15,Hawaii,534,221,213,8,0,0,0,8,6,2,0,0,0,53-4000,Rail Transportation Workers
15,Hawaii,535,847,802,45,0,0,0,62,57,5,0,0,0,53-5000,Water Transportation Workers
15,Hawaii,536,1940,1699,241,0,0,0,106,88,18,0,0,0,53-6000,Other Transportation Workers
15,Hawaii,537,17741,13988,3753,129,0,84,1002,823,179,1,0,5,53-7000,Material Moving Workers
16,Idaho,111,9249,9068,181,0,0,44,446,436,10,0,0,2,11-1000,Top Executives
16,Idaho,112,3771,3543,228,0,26,66,192,184,8,0,1,2,11-2000,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers"
16,Idaho,113,13335,12711,624,0,32,154,624,597,27,0,2,5,11-3000,Operations Specialties Managers
16,Idaho,119,47225,44345,2880,35,161,1441,2637,2516,121,3,3,54,11-9000,Other Management Occupations
16,Idaho,131,18435,17877,558,0,0,201,936,907,29,0,2,8,13-1000,Business Operations Specialists
16,Idaho,132,11503,11122,381,19,2,60,607,585,22,1,1,3,13-2000,Financial Specialists
16,Idaho,1512,16845,15929,916,32,29,114,786,754,32,1,1,4,15-1200,Computer Occupations
16,Idaho,152,661,661,0,0,0,0,38,38,0,0,0,0,15-2000,Mathematical Science Occupations
16,Idaho,171,1457,1457,0,0,0,0,59,59,0,0,0,0,17-1000,"Architects, Surveyors, and Cartographers"
16,Idaho,172,10314,8733,1581,0,107,97,490,429,61,0,4,3,17-2000,Engineers
16,Idaho,173,4002,3915,87,0,7,25,213,201,12,0,4,2,17-3000,"Drafters, Engineering Technicians, and Mapping Technicians"
16,Idaho,191,1858,1727,131,0,0,0,127,120,7,0,0,0,19-1000,Life Scientists
16,Idaho,192,1621,1377,244,0,0,0,88,76,12,0,0,0,19-2000,Physical Scientists
16,Idaho,193,696,636,60,0,0,0,45,41,4,0,1,0,19-3000,Social Scientists and Related Workers
16,Idaho,194,2836,2773,63,10,0,10,184,178,6,1,0,1,19-4000,"Life, Physical, and Social Science Technicians"
16,Idaho,195,261,261,0,0,0,0,20,20,0,0,0,0,19-5000,Occupational Health and Safety Specialists and Technicians
16,Idaho,211,9852,9589,263,0,0,71,523,506,17,0,1,2,21-1000,"Counselors, Social Workers, and Other Community and Social Service Specialists"
16,Idaho,212,2415,2359,56,0,56,0,121,119,2,0,2,0,21-2000,Religious Workers
16,Idaho,231,3394,3331,63,0,14,0,163,160,3,0,1,0,23-1000,"Lawyers, Judges, and Related Workers"
16,Idaho,232,2571,2482,89,0,0,89,124,122,2,0,0,2,23-2000,Legal Support Workers
16,Idaho,251,5928,5157,771,0,7,0,321,286,35,0,1,0,25-1000,Postsecondary Teachers
16,Idaho,252,24536,23998,538,0,38,86,1465,1430,35,1,3,5,25-2000,"Preschool, Elementary, Middle, Secondary, and Special Education Teachers"
16,Idaho,253,4636,4549,87,20,0,36,273,265,8,1,0,2,25-3000,Other Teachers and Instructors
16,Idaho,254,1983,1954,29,0,0,0,125,121,4,0,1,0,25-4000,"Librarians, Curators, and Archivists"
16,Idaho,259,6955,6455,500,4,31,184,442,421,21,1,2,8,25-9000,Other Educational Instruction and Library Occupations
16,Idaho,271,5030,4821,209,0,0,122,252,241,11,0,1,5,27-1000,Art and Design Workers
16,Idaho,272,2372,2372,0,0,0,0,147,146,1,0,0,0,27-2000,"Entertainers and Performers, Sports and Related Workers"
16,Idaho,273,3296,3041,255,0,59,40,178,166,12,0,3,3,27-3000,Media and Communication Workers
16,Idaho,274,1349,1349,0,0,0,0,85,85,0,0,0,0,27-4000,Media and Communication Equipment Workers
16,Idaho,291,28233,26866,1367,17,10,106,1454,1400,54,1,1,5,29-1000,Healthcare Diagnosing or Treating Practitioners
16,Idaho,292,14261,13493,768,0,16,253,678,640,38,0,1,11,29-2000,Health Technologists and Technicians
16,Idaho,299,237,237,0,0,0,0,15,15,0,0,0,0,29-9000,Other Healthcare Practitioners and Technical Occupations
16,Idaho,3111,16739,15791,948,0,9,449,980,935,45,0,1,18,31-1100,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides"
16,Idaho,312,755,755,0,0,0,0,58,58,0,0,0,0,31-2000,Occupational Therapy and Physical Therapist Assistants and Aides
16,Idaho,319,8322,7785,537,0,0,197,425,403,22,0,1,11,31-9000,Other Healthcare Support Occupations
16,Idaho,331,1272,1248,24,0,0,24,75,73,2,0,0,2,33-1000,Supervisors of Protective Service Workers
16,Idaho,332,2622,2537,85,0,0,85,144,141,3,0,0,2,33-2000,Firefighting and Prevention Workers
16,Idaho,333,5822,5767,55,0,0,14,294,290,4,0,0,2,33-3000,Law Enforcement Workers
16,Idaho,339,3960,3655,305,0,42,222,280,274,6,0,1,3,33-9000,Other Protective Service Workers
16,Idaho,351,4713,4553,160,0,0,11,245,235,10,0,0,2,35-1000,Supervisors of Food Preparation and Serving Workers
16,Idaho,352,18962,16913,2049,10,100,1326,1075,980,95,2,4,43,35-2000,Cooks and Food Preparation Workers
16,Idaho,353,15518,14372,1146,100,165,426,872,824,48,2,3,24,35-3000,Food and Beverage Serving Workers
16,Idaho,359,4198,4021,177,0,0,177,292,282,10,0,0,6,35-9000,Other Food Preparation and Serving Related Workers
16,Idaho,371,2384,2061,323,0,69,227,125,112,13,0,2,9,37-1000,Supervisors of Building and Grounds Cleaning and Maintenance Workers
16,Idaho,372,18931,15952,2979,121,236,1958,1166,1049,117,4,6,74,37-2000,Building Cleaning and Pest Control Workers
16,Idaho,373,7302,5895,1407,0,8,1381,465,421,44,1,1,40,37-3000,Grounds Maintenance Workers
16,Idaho,391,295,295,0,0,0,0,13,13,0,0,0,0,39-1000,Supervisors of Personal Care and Service Workers
16,Idaho,392,2248,2190,58,0,0,26,136,130,6,0,0,2,39-2000,Animal Care and Service Workers
16,Idaho,393,1576,1461,115,0,0,44,89,82,7,1,0,2,39-3000,Entertainment Attendants and Related Workers
16,Idaho,394,279,273,6,0,0,0,14,13,1,0,0,0,39-4000,Funeral Service Workers
16,Idaho,395,5225,4877,348,0,0,172,273,256,17,0,0,6,39-5000,Personal Appearance Workers
16,Idaho,396,77,77,0,0,0,0,3,3,0,0,0,0,39-6000,"Baggage Porters, Bellhops, and Concierges"
16,Idaho,397,664,623,41,0,41,0,41,39,2,0,1,0,39-7000,Tour and Travel Guides
16,Idaho,399,8807,8029,778,0,243,229,592,566,26,1,1,12,39-9000,Other Personal Care and Service Workers
16,Idaho,411,22353,21464,889,27,0,269,1099,1073,26,1,0,8,41-1000,Supervisors of Sales Workers
